id,jlpt_level,vocab_id,display_order,expression,reading,romaji,part_of_speech_id,semantic_category,meaning_id,example_sentence_jp,example_sentence_romaji,example_sentence_id,sentence_pattern,target_kanji_ids,target_kanji_chars,audio_path,source_basis,source_url,review_status,notes
vocab_ex_n5_0622,N5,vocab_n5_0622,622,～前,～まえ,~mae,prefiks_sufiks,fungsi_bahasa,in front of ~,「～前」を使います。,~mae o tsukaimasu.,Menggunakan unsur 'in front of ~'.,meta_prefix_suffix,kanji_n5_020,前,/assets/audio/examples/vocab/n5/0622.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0623,N5,vocab_n5_0623,623,曲る,まがる,magaru,kata_kerja,aksi_kegiatan,belok/membengkok,私は曲ることができます。,Watashi wa magaru koto ga dekimasu.,Saya bisa belok/membengkok.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0623.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0624,N5,vocab_n5_0624,624,まずい,まずい,mazui,kata_sifat_i,sifat_umum,tidak enak/buruk,まずいです。,mazui desu.,tidak enak/buruk.,i_adjective_desu,,,/assets/audio/examples/vocab/n5/0624.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0625,N5,vocab_n5_0625,625,また,また,mata,kata_keterangan,fungsi_bahasa,lagi/dan,私はまた勉強します。,Watashi wa mata benkyou shimasu.,Saya belajar dengan/sekitar pola: lagi/dan.,adverb_with_benkyou,,,/assets/audio/examples/vocab/n5/0625.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0626,N5,vocab_n5_0626,626,まだ,まだ,mada,kata_keterangan,fungsi_bahasa,masih/belum,私はまだ勉強します。,Watashi wa mada benkyou shimasu.,Saya belajar dengan/sekitar pola: masih/belum.,adverb_with_benkyou,,,/assets/audio/examples/vocab/n5/0626.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0627,N5,vocab_n5_0627,627,町,まち,machi,kata_benda,tempat_bangunan,kota,町があります。,machi ga arimasu.,Ada kota.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0627.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0628,N5,vocab_n5_0628,628,待つ,まつ,matsu,kata_kerja,aksi_kegiatan,menunggu,私は待つことができます。,Watashi wa matsu koto ga dekimasu.,Saya bisa menunggu.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0628.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0629,N5,vocab_n5_0629,629,まっすぐ,まっすぐ,massugu,kata_keterangan,fungsi_bahasa,"lurus (ahead), direct",私はまっすぐ勉強します。,Watashi wa massugu benkyou shimasu.,"Saya belajar dengan/sekitar pola: lurus (ahead), direct.",adverb_with_benkyou,,,/assets/audio/examples/vocab/n5/0629.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0630,N5,vocab_n5_0630,630,マッチ,マッチ,macchi,kata_benda,umum,match,マッチがあります。,macchi ga arimasu.,Ada match.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0630.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0631,N5,vocab_n5_0631,631,窓,まど,mado,kata_benda,rumah_benda,jendela,窓があります。,mado ga arimasu.,Ada jendela.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0631.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0632,N5,vocab_n5_0632,632,丸い; 円い,まるい,marui,kata_sifat_i,sifat_umum,"round, circular",丸いです。,marui desu.,"round, circular.",i_adjective_desu,,,/assets/audio/examples/vocab/n5/0632.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0633,N5,vocab_n5_0633,633,万,まん,man,angka,angka_counter,sepuluh ribu,万あります。,man arimasu.,Ada sepuluh ribu.,number_counter_arimasu,kanji_n5_068,万,/assets/audio/examples/vocab/n5/0633.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0634,N5,vocab_n5_0634,634,万年筆,まんねんひつ,mannenhitsu,kata_benda,umum,pulpen tinta,万年筆があります。,mannenhitsu ga arimasu.,Ada pulpen tinta.,noun_arimasu,kanji_n5_068|kanji_n5_005,万年,/assets/audio/examples/vocab/n5/0634.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0635,N5,vocab_n5_0635,635,磨く,みがく,migaku,kata_kerja,aksi_kegiatan,menyikat/memoles,私は磨くことができます。,Watashi wa migaku koto ga dekimasu.,Saya bisa menyikat/memoles.,verb_koto_ga_dekimasu,,,/assets/audio/examples/vocab/n5/0635.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0636,N5,vocab_n5_0636,636,右,みぎ,migi,kata_benda,arah_lokasi,kanan,右があります。,migi ga arimasu.,Ada kanan.,noun_arimasu,kanji_n5_074,右,/assets/audio/examples/vocab/n5/0636.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0637,N5,vocab_n5_0637,637,短い,みじかい,mijikai,kata_sifat_i,warna_bentuk,pendek,短いです。,mijikai desu.,pendek.,i_adjective_desu,,,/assets/audio/examples/vocab/n5/0637.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0638,N5,vocab_n5_0638,638,水,みず,mizu,kata_benda,makanan_minuman,air,水があります。,mizu ga arimasu.,Ada air.,noun_arimasu,kanji_n5_054,水,/assets/audio/examples/vocab/n5/0638.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0639,N5,vocab_n5_0639,639,店,みせ,mise,kata_benda,tempat_bangunan,toko,店があります。,mise ga arimasu.,Ada toko.,noun_arimasu,kanji_n5_099,店,/assets/audio/examples/vocab/n5/0639.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0640,N5,vocab_n5_0640,640,見せる,みせる,miseru,kata_kerja,aksi_kegiatan,memperlihatkan,私は見せることができます。,Watashi wa miseru koto ga dekimasu.,Saya bisa memperlihatkan.,verb_koto_ga_dekimasu,kanji_n5_016,見,/assets/audio/examples/vocab/n5/0640.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0641,N5,vocab_n5_0641,641,道,みち,michi,kata_benda,alam_cuaca,jalan,道があります。,michi ga arimasu.,Ada jalan.,noun_arimasu,kanji_n5_100,道,/assets/audio/examples/vocab/n5/0641.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0642,N5,vocab_n5_0642,642,三日,みっか,mikka,kata_benda,waktu_tanggal,"tiga days, third hari of bulan",三日があります。,mikka ga arimasu.,"Ada tiga days, third hari of bulan.",noun_arimasu,kanji_n5_013|kanji_n5_001,三日,/assets/audio/examples/vocab/n5/0642.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0643,N5,vocab_n5_0643,643,三つ,みっつ,mittsu,angka,angka_counter,tiga things,三つあります。,mittsu arimasu.,Ada tiga things.,number_counter_arimasu,kanji_n5_013,三,/assets/audio/examples/vocab/n5/0643.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0644,N5,vocab_n5_0644,644,緑,みどり,midori,kata_benda,warna_bentuk,hijau,緑があります。,midori ga arimasu.,Ada hijau.,noun_arimasu,,,/assets/audio/examples/vocab/n5/0644.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0645,N5,vocab_n5_0645,645,皆さん,みなさん,minasan,pronomina,keluarga_orang,"all of you, everyone",皆さんですか。,minasan desu ka.,"Apakah/siapa/apa: all of you, everyone?",question_expression,,,/assets/audio/examples/vocab/n5/0645.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0646,N5,vocab_n5_0646,646,南,みなみ,minami,kata_benda,arah_lokasi,selatan,南があります。,minami ga arimasu.,Ada selatan.,noun_arimasu,kanji_n5_067,南,/assets/audio/examples/vocab/n5/0646.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0647,N5,vocab_n5_0647,647,耳,みみ,mimi,kata_benda,tubuh_kesehatan,telinga,耳があります。,mimi ga arimasu.,Ada telinga.,noun_arimasu,kanji_n5_091,耳,/assets/audio/examples/vocab/n5/0647.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0648,N5,vocab_n5_0648,648,見る,みる,miru,kata_kerja,aksi_kegiatan,melihat/menonton,私は見ることができます。,Watashi wa miru koto ga dekimasu.,Saya bisa melihat/menonton.,verb_koto_ga_dekimasu,kanji_n5_016,見,/assets/audio/examples/vocab/n5/0648.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0649,N5,vocab_n5_0649,649,みんな,みんな,minna,pronomina,keluarga_orang,"all, everyone, everybody",みんなですか。,minna desu ka.,"Apakah/siapa/apa: all, everyone, everybody?",question_expression,,,/assets/audio/examples/vocab/n5/0649.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
vocab_ex_n5_0650,N5,vocab_n5_0650,650,六日,むいか,muika,kata_benda,waktu_tanggal,"enam days, sixth hari of bulan",六日があります。,muika ga arimasu.,"Ada enam days, sixth hari of bulan.",noun_arimasu,kanji_n5_037|kanji_n5_001,六日,/assets/audio/examples/vocab/n5/0650.mp3,auto_generated_vocab_coverage_from_local_vocab_seed,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,auto_generated_needs_human_review,Generated fallback example to guarantee one sentence per vocabulary item. Review before production display.
