id,jlpt_level,display_order,expression,primary_expression,reading,romaji,script_type,part_of_speech_id,part_of_speech,semantic_category,meaning_id,meaning_en,tags_original,is_common,is_official_jlpt_list,source_basis,source_url,audio_path,example_sentence_jp,example_sentence_id,notes
vocab_n5_0582,N5,582,二つ,二つ,ふたつ,futatsu,kanji_kana,angka,angka/numeral,angka_counter,dua things,two things,Genki Genki_Ln.9 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/futatsu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0583,N5,583,豚肉,豚肉,ぶたにく,butaniku,kanji_kana,kata_benda,kata benda,makanan_minuman,daging babi,pork,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/butaniku.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0584,N5,584,二人,二人,ふたり,futari,kanji_kana,kata_benda,kata benda,angka_counter,dua orang,two people,Genki Genki_Ln.7 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/futari.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0585,N5,585,二日,二日,ふつか,futsuka,kanji_kana,kata_benda,kata benda,waktu_tanggal,"dua days, second hari of bulan",two days; second day of the month,Genki Genki_Ln.13 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/futsuka.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0586,N5,586,太い,太い,ふとい,futoi,kanji_kana,kata_sifat_i,kata sifat-i,warna_bentuk,gemuk/tebal,"fat, thick",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/futoi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0587,N5,587,冬,冬,ふゆ,fuyu,kanji_kana,kata_benda,kata benda,waktu_tanggal,musim dingin,winter,Genki Genki_Ln.8 Intermediate_Japanese Intermediate_Japanese_Ln.4 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/fuyu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0588,N5,588,降る,降る,ふる,furu,kanji_kana,kata_kerja,kata kerja,aksi_kegiatan,turun (hujan/salju),"to precipitate, to fall (e.g., rain, snow, etc.)",Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/furu.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0589,N5,589,古い,古い,ふるい,furui,kanji_kana,kata_sifat_i,kata sifat-i,sifat_umum,tua/lama,"old (in reference to objects, not people), aged, ancient",Genki Genki_Ln.5 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/furui.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0590,N5,590,～分,～分,～ふん,~fun,kanji_kana,penghitung,kata penghitung,angka_counter,~ minutes,~ minutes,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/fun.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0591,N5,591,文章,文章,ぶんしょう,bunshou,kanji_kana,kata_benda,kata benda,umum,kalimat/teks,"sentence, text",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/bunshou.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0592,N5,592,ページ,ページ,ページ,peeji,katakana,kata_benda,kata benda,umum,page,a page,Genki Genki_Ln.6 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/peeji.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0593,N5,593,下手,下手,へた,heta,kanji_kana,kata_sifat_na,kata sifat-na,sifat_umum,tidak mahir,"unskillful, poor",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/heta.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0594,N5,594,ベッド,ベッド,ベッド,beddo,katakana,kata_benda,kata benda,rumah_benda,bed,bed,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/beddo.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0595,N5,595,ペット,ペット,ペット,petto,katakana,kata_benda,kata benda,umum,pet,pet,Genki Genki_Ln.15 JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/petto.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0596,N5,596,部屋,部屋,へや,heya,kanji_kana,kata_benda,kata benda,tempat_bangunan,kamar,a room,Genki Genki_Ln.5 Intermediate_Japanese Intermediate_Japanese_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/heya.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0597,N5,597,辺,辺,へん,hen,kanji_kana,kata_benda,kata benda,arah_lokasi,"area, vicinity","area, vicinity",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hen.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0598,N5,598,ペン,ペン,ペン,pen,katakana,kata_benda,kata benda,rumah_benda,pen,pen,Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/pen.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0599,N5,599,勉強,勉強,べんきょう (する),benkyousuru,kanji_kana,kata_kerja_suru,kata kerja suru,sekolah_media,belajar,study,JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/benkyousuru.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0600,N5,600,便利,便利,べんり,benri,kanji_kana,kata_sifat_na,kata sifat-na,sifat_umum,praktis/berguna,"convenient, handy",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/benri.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0601,N5,601,帽子,帽子,ぼうし,boushi,kanji_kana,kata_benda,kata benda,pakaian_aksesoris,topi,hat; cap,Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/boushi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0602,N5,602,ボールペン,ボールペン,ボールペン,boorupen,katakana,kata_benda,kata benda,rumah_benda,ball-point pen,ball-point pen,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/boorupen.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0603,N5,603,外,外,ほか,hoka,kanji_kana,kata_benda,kata benda,arah_lokasi,luar,"other, the rest",JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hoka.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0604,N5,604,ポケット,ポケット,ポケット,poketto,katakana,kata_benda,kata benda,pakaian_aksesoris,saku,pocket,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/poketto.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0605,N5,605,欲しい,欲しい,ほしい,hoshii,kanji_kana,kata_sifat_i,kata sifat-i,sifat_umum,ingin,"to want, in need of",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hoshii.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0606,N5,606,ポスト,ポスト,ポスト,posuto,katakana,kata_benda,kata benda,umum,"mailbox, post, position","mailbox; post, position",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/posuto.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0607,N5,607,細い,細い,ほそい,hosoi,kanji_kana,kata_sifat_i,kata sifat-i,warna_bentuk,tipis/langsing,"thin, slender, fine",JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hosoi.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0608,N5,608,ボタン,ボタン,ボタン,botan,katakana,kata_benda,kata benda,umum,tombol,button,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/botan.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0609,N5,609,ホテル,ホテル,ホテル,hoteru,katakana,kata_benda,kata benda,tempat_bangunan,hotel,hotel,Genki Genki_Ln.4 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hoteru.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0610,N5,610,本,本,ほん,hon,kanji_kana,kata_benda,kata benda,rumah_benda,buku,book,Genki Genki_Ln.2 JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hon.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0611,N5,611,～本,～本,～ほん,~hon,kanji_kana,penghitung,kata penghitung,angka_counter,penghitung untuk panjang cylindrical things,counter for long cylindrical things,JLPT JLPT_2 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hon.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0612,N5,612,本棚,本棚,ほんだな,hondana,kanji_kana,kata_benda,kata benda,umum,bookshelf,bookshelf,JLPT JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hondana.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
vocab_n5_0613,N5,613,本当,本当,ほんとう,hontou,kanji_kana,kata_benda,kata benda,umum,"real, true","real, true",JLPT JLPT_3 JLPT_5 JLPT_N5,true,false,open_anki_n5_with_common_n5_cross_reference,https://github.com/jamsinclair/open-anki-jlpt-decks/blob/main/src/n5.csv; https://www.mlcjapanese.co.jp/n5_04_01.html; https://jlptsensei.com/jlpt-n5-vocabulary-list/; https://jepang.org/jlpt/n5/kosa-kata/,/assets/audio/vocab/n5/hontou.mp3,,,N5 study-list item; JLPT does not publish an official vocabulary master list. POS/category auto-enriched and should be reviewed for edge cases.
